,CONTROL_mean,SALT_mean,M,D,prob,ranking
Cre16.g690150.t1.2,7.48176550020575,11.9466862497865,-0.675159848008281,4.46492074958071,0.476636282281463,-4.51567914276456
Cre09.g395800.t1.2,37.3501585010271,52.1110619990685,-0.480475291197814,14.7609034980414,0.476615731252324,-14.7687212914301
Cre03.g201327.t2.1,0.250000000006875,1.89507349996613,-2.92225380401911,1.64507349995925,0.476606389875442,-3.35348089533433
Cre13.g573150.t1.1,20.3033080005583,13.6449434997561,0.573348382836124,6.65836450080225,0.476574629194045,6.68300427903831
Cre12.g509000.t1.1,30.618003500842,21.4209894996171,0.515355088483755,9.19701400122489,0.476572760918668,9.21144165730602
Cre02.g086200.t1.2,9.44150200025964,14.5680189997396,-0.625716415072106,5.12651699947996,0.476535395411142,-5.16456170241461
Cre09.g396176.t1.1,0.147563000004058,1.75026537496871,-3.56817074982544,1.60270237496466,0.476428903714692,-3.91158502433824
Cre12.g523700.t1.2,3.37636250009285,6.38205537488592,-0.918551320433873,3.00569287479307,0.476397143033295,-3.14291682770204
Cre18.g748747.t1.1,20.4563675005625,13.818098749753,0.565990856990012,6.63826875080955,0.476397143033295,6.66235376261054
Cre04.g212550.t1.1,4.80202200013206,2.23603049996003,1.10270214619027,2.56599150017202,0.476299992713726,2.79289534393391
Cre16.g649800.t1.1,8.94400400024596,13.8935643747517,-0.635424029678979,4.94956037450569,0.47629812443835,-4.99018151958127
Cre10.g449650.t1.1,1.53981750004235,3.81575912493179,-1.30921073000144,2.27594162488945,0.476199105843405,-2.62563192688071
Cre07.g328000.t1.2,58.9934530016223,80.9136469985537,-0.455828194570318,21.9201939969314,0.476167345162007,-21.9249329350416
Cre06.g278131.t1.1,9.67755050026613,5.80409999989625,0.737569554864035,3.87345050036988,0.476152398958997,3.94304801227147
Cre16.g683595.t1.1,5.22075250014357,2.53680174995465,1.041246988797,2.68395075018892,0.476150530683621,2.87885166709201
Cre01.g025900.t1.2,4.90109450013478,8.447616249849,-0.785440334581731,3.54652174971422,0.476122506552976,-3.63245551113622
