Name	CONTROLE_1_L007	CONTROLE_1_L008	SAL_24_1_L007	SAL_24_1_L008	SAL_48_1_L007	SAL_48_1_L008	SAL_48_2_L007	SAL_48_2_L008	SAL_48_3_L007	SAL_48_3_L008
Cre12.g544600.t1.2	0.978669	1.66157	11.1722	10.2765	12.0556	11.6179	12.3476	13.2059	5.67789	4.01389
Cre12.g544401.t1.1	0	0	0	0	0	0	0	0	0	0
Cre12.g544327.t3.1	0	1.45219	0	0	3.06447	2.20139	0	0	0	0
Cre12.g544327.t2.1	3.69696	1.12654	0	0	0.336905	0.348559	3.02685	3.32769	0	0
Cre12.g544327.t1.1	0	0	4.23439	3.87815	0	0	0	0	0	0
Cre12.g544300.t3.1	0	0	0	0	0	0	0	0	0	0
Cre12.g544300.t2.1	0	0	0	0	0	0	0	0	0	0
Cre12.g544300.t1.2	0	0	0	0	0	0	0	0	0	0
Cre12.g544250.t1.2	5.39077	5.62947	6.30966	5.74622	4.15845	4.38413	8.21885	9.35614	3.08992	4.69781
Cre12.g544200.t1.1	3.32424	6.67114	7.28253	7.51394	7.60895	7.89172	10.058	11.0608	5.68281	7.08173
Cre12.g544150.t1.2	13.0486	12.6179	64.9386	61.7151	61.4112	59.9539	71.7969	77.7172	65.6969	68.8324
Cre12.g544114.t1.1	0.216341	0.212519	3.80747	2.69652	0	0	1.32495	0.716733	0	0
Cre12.g544113.t1.1	0.984168	1.26475	0	0	0.910686	1.00905	1.13333	1.4386	0	0
Cre12.g544111.t1.1	0	0	1.78496	1.87658	0	0	0	0	0	0
Cre12.g544100.t1.1	31.115	34.4333	21.8318	23.7228	7.93615	9.6405	16.2165	16.4287	12.3408	10.8198
Cre12.g543950.t1.2	0	0	0	0	0.062159	0	0	0	0	0
Cre12.g543950.t2.1	0	0	0	0	0	0	0	0	0	0
Cre12.g543900.t1.1	4.08356	4.0123	34.3434	33.0065	54.4796	55.5378	47.7817	47.6632	54.4087	57.9884
Cre12.g543850.t1.1	1.71304	1.85354	1.05507	1.29275	0.954051	1.04191	1.34208	1.37965	2.52684	3.09286
Cre12.g543650.t1.1	47.2776	46.1703	27.0635	27.8733	29.8893	29.9045	31.626	33.8063	23.5446	30.0743
Cre12.g543500.t1.2	37.4322	35.1046	5.53786	4.04029	6.96877	7.16046	6.42542	6.65922	12.1269	13.9499
Cre12.g543477.t1.1	1.02433	0.861459	0	0	0.658737	0.859665	0.367545	0.488882	0	0
Cre12.g543450.t1.2	79.1729	76.9831	201.472	202.237	118.751	119.814	191.438	193.41	140.008	138.38
Cre12.g543350.t3.1	0	0.520603	0	0	26.3379	0	0	0	0	0
Cre12.g543303.t2.1	0	2.21129	13.2684	10.7423	12.9363	11.1043	15.1918	17.3265	15.9344	16.7521
Cre12.g543303.t1.1	8.75572	7.05074	7.63435	6.39028	0.068006	0.453706	4.6157	4.88179	8.90006	7.86131
Cre12.g543302.t1.1	0.143926	0.714622	0	0	0.150861	1.03068	1.05208	0.519372	0	0
Cre12.g543301.t1.1	1.41339	1.6434	1.89495	2.48179	2.04836	1.60779	3.3874	3.09205	1.95357	1.68206
Cre12.g543100.t1.2	8.61777	8.46392	17.1917	17.3919	2.42601	1.6139	14.1807	12.5197	14.2694	13.9232
Cre12.g543050.t1.2	24.1311	22.8739	36.9554	36.5323	38.0156	38.6012	34.127	35.7512	24.3813	26.2505
Cre12.g542950.t1.1	15.0825	16.7769	24.5263	26.668	17.7946	18.3323	32.7953	31.2569	21.8828	25.0433
Cre12.g542850.t1.2	19.0186	16.5044	31.1744	32.8649	22.9059	23.2879	35.6648	36.4688	26.6022	28.3167
Cre12.g542800.t1.2	7.98103	8.4082	14.3396	13.7029	8.24849	9.4918	12.1051	13.5395	13.6061	15.6184
Cre12.g542750.t1.1	10.8311	11.316	8.63192	9.19169	4.40868	5.15809	5.84785	5.2811	5.15901	3.76981
Cre12.g542650.t1.1	0	0	0	0	0	0	0	0	0	0
Cre12.g542600.t1.2	10.6708	13.3343	12.2213	12.5778	11.3055	10.1857	11.0935	9.50762	10.9087	14.2105
Cre12.g542569.t2.1	2.048	2.74758	2.33432	1.88392	0.374287	0.229884	1.98292	2.08245	0	0.064191
Cre12.g542550.t1.1	2.46187	2.36411	3.56342	4.66965	3.65105	4.22131	6.51205	6.49657	0.099867	0.298689
Cre12.g542500.t1.2	55.5299	55.6687	38.8037	34.8158	24.0634	25.2091	19.483	18.8449	14.5583	16.7093
Cre12.g542450.t1.2	2.25867	1.52269	4.81931	5.12518	3.32486	3.13262	7.74509	7.82343	4.39996	3.73454
Cre12.g542400.t1.1	3.72531	2.17601	1.6589	2.44298	1.71513	1.51402	4.22809	3.81977	6.23943	6.07228
Cre12.g542300.t1.2	16.7201	19.4125	24.4745	26.2258	6.75851	7.22054	18.6943	20.7923	34.7798	34.0929
Cre12.g542202.t1.1	0.769568	1.15272	9.30202	10.0337	3.42259	3.50481	2.39764	3.04372	0	0
Cre12.g542200.t1.1	2.49416	2.56857	7.09634	8.65214	4.6052	5.98117	7.07319	7.32013	6.26397	6.73785
Cre12.g542050.t1.2	3.83889	4.12639	0	0	0	0	0	0	0	0
Cre12.g542000.t1.1	2.61116	2.78733	0	0	9.10994	7.4907	11.634	14.0475	0	0
Cre12.g541950.t2.1	1.06262	0	6.74057	6.08492	0	7.74445	2.01263	1.25933	0	0
Cre12.g541950.t1.2	4.89259	5.45775	0	0	7.52186	0	7.07993	8.08873	8.94163	9.94304
Cre12.g551977.t1.1	4.28373	5.23785	2.74309	2.19853	0.941912	1.50407	3.05073	2.86186	7.42694	5.97398
Cre12.g541851.t1.1	0	0	0	0	0	0	0	0	0	0
Cre12.g541850.t1.2	24.3822	24.7134	33.6604	32.9554	22.2714	23.038	44.3181	41.2192	24.0347	27.2178
Cre12.g541750.t1.1	6.27151	6.68324	10.7465	11.4836	6.78903	6.98851	7.76194	8.44125	8.24053	6.3144
Cre12.g541650.t2.1	0.980724	0.551604	0.137701	0.274783	0.346081	0.422148	1.02241	0.973638	2.0676	1.97543
Cre12.g541600.t1.2	34.3546	31.7421	63.4086	58.7084	66.6163	67.2147	70.6569	68.4756	21.5542	21.862
Cre12.g541500.t1.1	0.510277	0.485374	2.01913	1.60638	5.40448	5.78273	5.75459	6.81793	2.71126	2.14203
Cre12.g541450.t1.2	7.06323	6.02913	8.20078	9.20162	21.1925	18.5935	34.4189	25.8426	8.70046	9.15564
Cre12.g541400.t1.2	13.3484	12.1546	2.52066	2.32619	62.297	61.3277	60.5957	61.848	62.8681	59.9619
Cre12.g541352.t1.1	1.9159	5.06931	3.45681	3.14022	0	0	6.88784	7.53035	0	0
Cre12.g541350.t1.1	7.50912	8.67006	1.37616	1.96993	1.9022	2.04818	7.62476	7.24425	7.41796	7.73153
Cre12.g541300.t1.2	6.48885	6.36124	5.57452	5.72986	4.81657	4.75102	5.72121	6.49932	2.33037	2.51167
Cre12.g541252.t1.1	0.688021	0.916024	0	0	0.428744	0.641626	0.389245	1.03525	0	0
Cre12.g541250.t1.2	28.3651	29.0515	23.3274	20.7082	36.4724	32.6847	23.4254	27.6825	22.6091	26.9093
Cre12.g541211.t3.1	5.46268	4.14015	0	0	2.30653	1.8926	9.79314	8.86143	6.10083	7.45937
Cre12.g541211.t1.1	0	0	13.7437	14.4972	0	0	0	0	0	0
Cre12.g541200.t1.2	15.735	15.0895	20.7138	16.1755	33.7467	35.2607	34.4517	32.5794	23.0433	19.0233
Cre12.g541150.t1.1	4.44903	5.50948	6.4655	8.17932	2.7864	2.80777	5.45757	6.92306	0	0
Cre12.g541100.t1.2	5.7325	7.09058	9.69023	11.9669	6.17963	6.61107	9.38275	9.89682	9.10091	12.9459
Cre12.g541050.t1.2	3.33228	3.01092	4.33793	3.41399	0.51731	0.330933	2.13098	2.57065	3.19559	2.06024
Cre12.g541000.t1.2	2.85524	3.6616	2.29103	2.51334	1.36231	1.70715	2.97866	3.41988	9.04125	8.14524
Cre12.g540950.t1.1	2.95972	2.82843	2.94451	3.17428	1.49837	1.55049	2.01898	1.68913	0.843564	0.611581
Cre12.g540900.t1.2	0	1.03616	3.33173	3.53759	0.662672	4.4281	1.5366	0.719272	0	0
Cre12.g540750.t1.1	8.35061	8.4193	15.3436	14.5857	13.6271	11.419	19.0332	21.1657	21.7407	26.7542
Cre12.g540700.t2.1	9.11107	6.54201	0	0	29.9856	29.6937	20.7377	20.7483	0	0
Cre12.g540650.t1.2	59.8989	59.3893	28.7973	28.6149	23.2332	22.9209	32.3174	30.9733	32.3729	30.7613
Cre12.g540550.t1.1	20.6041	20.8514	27.2726	28.215	22.5827	22.6645	26.9168	29.4339	19.1404	19.956
Cre12.g540502.t1.1	3.67603	4.84492	3.80624	3.13547	0.274086	0.136705	3.48611	3.14542	0	0
Cre12.g540500.t1.2	57.7881	55.0581	76.1578	71.9068	159.165	157.729	95.2618	93.0266	108.953	106.655
Cre12.g540480.t1.1	0	0	0	0	0	0	0	0	0	0
Cre12.g540450.t1.2	8.07082	8.78605	18.4688	19.2395	5.32148	6.33134	7.67342	9.05363	3.07416	3.37125
Cre12.g540350.t1.2	0	0.083754	0	0	0.078616	0	0	0	0	0
Cre12.g540250.t1.2	56.2495	56.8237	40.9986	44.8497	27.7714	29.13	42.6636	44.1017	42.5297	31.6357
Cre12.g540200.t1.2	2.69167	2.65588	2.51307	2.76193	2.35162	2.40801	6.79018	5.81717	8.2668	7.6968
Cre12.g540150.t1.1	1.12545	5.54567	0	0	0	0	3.40211	3.46699	0	0
Cre12.g540076.t1.1	33.9242	32.4009	54.3813	56.1748	23.0447	22.0402	48.2339	50.4027	32.1969	33.8264
Cre12.g540051.t1.1	4.52795	3.60532	7.01313	9.19165	5.34501	4.58831	9.65916	9.3584	9.17487	12.3677
Cre12.g539850.t2.1	0	0	1.25434	1.03383	0.228251	0.318906	0.49662	0.440389	0	0
Cre12.g539750.t1.2	5.77269	6.44646	5.3064	4.64709	2.21992	1.96924	4.11482	3.86699	7.75234	5.74135
Cre12.g539700.t1.2	4.78764	5.26367	6.77859	7.25937	1.81736	2.07826	7.22963	9.08427	4.66481	4.39696
Cre12.g539208.t1.1	0	0.284913	0	0	0	0	0	0	0	0
Cre12.g539205.t1.1	0.183333	0.296623	0	0	0	1.37165	0	0	0	0
Cre12.g539204.t1.1	3.7547	3.38739	0	0	0.095052	0.504212	1.31617	1.74546	0	0
Cre12.g539203.t1.1	1.27357	1.45365	1.88437	1.44694	0	0.120712	0.569891	0.339707	0	0
Cre12.g539201.t2.1	12.5507	14.2741	19.6238	19.3641	4.45913	4.71767	16.8051	15.3072	19.5891	17.4452
Cre12.g539200.t2.1	19.3167	33.2148	38.9677	41.681	12.8204	13.9063	21.7531	21.4196	26.4649	38.7369
Cre12.g539200.t1.2	9.89861	8.31231	17.0974	13.7281	6.93376	9.20932	9.33926	11.1788	0	0
Cre12.g539181.t1.1	2.05806	1.41928	0.202793	1.00175	3.98232	3.92728	3.08297	2.29188	2.91974	2.91191
Cre12.g539161.t1.1	0.586875	1.23106	2.94672	4.37101	0.579492	0.885372	0	0	0	0
Cre12.g539141.t1.1	6.88647	5.39469	7.21946	8.5248	2.89942	4.52778	7.22022	8.01702	5.45825	6.3997
Cre12.g539121.t1.1	0	1.28968	0	0	0.431678	1.29135	0.261928	1.04448	0	0
Cre12.g539000.t1.2	37.3718	38.9177	62.2917	66.686	26.6901	26.9519	47.0952	44.7071	39.6667	37.7852
Cre12.g538750.t1.2	34.3776	34.135	35.3791	37.2497	26.639	27.4866	36.1947	33.9071	16.0461	15.997
Cre12.g538700.t1.2	20.7362	19.6272	19.329	18.4436	13.6962	12.8479	19.5856	19.1316	30.7264	32.9103
Cre12.g538550.t1.2	38.2571	39.0322	26.0761	24.4294	27.7035	26.7193	34.1881	31.7871	19.247	18.8422
Cre12.g538450.t1.2	20.0751	19.6758	28.4133	28.2048	14.4778	14.8621	30.0388	31.7775	16.3255	16.1604
Cre12.g538400.t1.2	35.5888	38.5141	41.0924	41.4815	15.4412	13.687	26.4311	26.8597	25.6038	25.8954
Cre12.g538350.t1.1	5.40141	5.39339	8.62036	8.17436	7.03797	8.07451	9.51562	6.79892	0	0
Cre12.g538300.t1.1	21.0991	24.0313	15.3776	15.9793	9.92262	8.76785	7.63012	7.50497	9.05041	8.88194
Cre12.g538150.t1.2	7.69733	5.50646	22.2262	23.972	18.1481	19.8202	26.3879	27.7445	27.7865	26.0003
Cre12.g538100.t1.2	13.5086	12.8434	40.5135	39.8489	36.9983	39.9679	44.7504	48.7347	59.2491	55.5668
Cre12.g538000.t1.2	216.133	215.599	206.551	206.136	81.8914	85.8177	93.1322	96.0805	106.736	99.619
Cre12.g539150.t1.2	2.86131	3.54292	0	0	0.213054	0.55646	0.580285	0.890766	8.35786	9.06553
Cre12.g537900.t1.1	9.85026	9.45847	4.08793	3.99305	1.84798	1.27663	2.92281	2.31528	0	0
Cre12.g537850.t1.2	13.1106	12.2195	14.2479	13.0362	9.66437	9.23455	21.8973	18.8769	15.7251	13.2793
Cre12.g537800.t1.2	6932.92	6936.06	4437.79	4422.61	5053.49	5098.2	4792.81	4752.01	5093.59	5058.77
Cre12.g537750.t1.2	9.35092	8.61671	6.49904	6.0646	10.0225	11.2127	6.67978	6.63399	5.41627	5.23109
Cre12.g537671.t1.1	5.99355	5.59182	5.37821	4.8372	3.06559	3.3698	5.55386	5.79845	5.03689	5.34492
Cre12.g537641.t1.1	12.0625	13.1418	42.5065	44.436	28.7539	27.6151	34.3875	38.655	40.1589	40.0366
Cre12.g537581.t1.1	31.1967	30.2149	57.9688	57.2556	48.3971	53.2099	46.178	46.4423	66.3022	68.2807
Cre12.g537500.t1.1	4.78947	4.45925	6.12975	5.63914	4.51546	4.60241	4.85378	4.38153	2.34909	3.32133
Cre12.g537450.t1.2	489.108	491.304	824.136	796.582	876.282	888.261	958.295	963.768	919.32	883.047
Cre12.g537350.t2.1	0	0	3.34683	3.12287	0.205743	0.718451	0.938392	0.362838	0	0
Cre12.g537350.t1.1	1.09507	1.16194	0.246042	0.224575	0.193902	0.1323	1.51744	1.01561	4.91745	4.75826
Cre12.g537250.t1.2	0.100714	0.226325	44.7858	44.2372	16.9652	16.838	80.2366	77.6433	63.2431	60.6201
Cre12.g537226.t1.1	4.68413	5.68067	15.2186	15.5975	6.55324	5.66001	0.951763	2.05103	3.66564	3.51395
Cre12.g537050.t1.2	142.193	134.141	244.797	235.776	196.814	205.771	180.445	179.628	216.413	222.716
Cre12.g537000.t1.2	84.0281	86.7439	10.2977	12.067	22.9958	24.0289	30.3407	28.6551	19.2016	16.7031
Cre12.g536900.t1.1	0.718976	0.908169	4.60637	4.71497	0.877139	1.07445	2.14331	2.18648	1.06817	1.02056
Cre12.g536776.t1.1	0	0	0	0	1.19982	1.78588	0.360724	0.718994	0	0
Cre12.g536750.t1.2	54.9873	52.5312	86.0816	86.0771	101.944	98.0569	97.6577	94.3707	81.311	77.3674
Cre12.g536716.t1.1	0	0	0	0	0	0	0	0	0	0
Cre12.g536550.t1.2	110.568	106.379	53.7567	56.4258	38.5589	38.5261	42.3339	41.8797	51.6335	49.9653
Cre12.g536500.t1.2	117.602	121.524	184.974	180.733	118.769	112.755	135.406	133.741	130.207	122.203
Cre12.g536450.t2.1	4.21397	3.52679	13.9739	11.6531	12.0605	14.0861	15.0282	12.2819	17.2424	17.1898
Cre12.g536450.t1.2	0	0	0	0	0	0	0	0	0	0
Cre12.g536350.t1.2	44.6453	43.172	29.1719	27.9301	11.0278	11.9382	15.927	16.2342	12.6634	12.3596
Cre12.g536150.t1.1	3.76563	2.94108	3.0914	3.08434	3.63194	3.98707	3.67672	4.27016	3.25902	2.03069
Cre12.g551200.t1.2	21.248	22.3947	15.1616	13.1689	14.9828	14.0071	15.4692	17.1861	21.5006	20.3777
Cre12.g536050.t1.2	18.4235	18.4614	7.38107	7.20205	2.99776	3.52235	4.51508	4.31452	4.02343	4.98238
Cre12.g536000.t1.2	55.3432	52.8904	60.7523	61.2621	20.4425	19.3149	31.7334	31.6977	35.6634	37.1056
Cre12.g535950.t1.2	54.5061	55.4524	82.8643	81.6294	68.5097	66.6136	81.5104	82.3851	117.07	125.186
Cre12.g535900.t1.1	47.8973	48.787	52.5465	59.2309	27.4409	28.0752	35.8683	35.6545	26.4611	29.0857
Cre12.g535800.t1.1	2.56669	2.74974	2.94604	3.21293	1.86659	1.75511	2.02584	1.77677	1.23664	1.0224
Cre12.g535750.t1.1	3.59314	4.36385	4.58617	3.04968	4.54591	5.5336	5.17067	5.48659	0	0
Cre12.g535700.t1.1	3.24659	3.0225	7.2954	7.71025	2.68917	3.40618	6.37698	5.23899	4.29754	2.77911
Cre12.g535650.t1.2	29.246	29.9253	34.6848	34.8679	11.9615	10.5621	27.2269	28.451	21.2608	20.4391
Cre12.g535476.t1.1	0	0	0	0	0.241964	0	0	0	0	0
Cre12.g535450.t1.2	15.1479	11.973	27.5929	23.3334	17.1631	19.0155	18.9607	16.3035	5.88025	6.0877
Cre12.g535350.t1.2	5.07269	4.53814	7.39693	7.43484	3.05883	3.91236	5.58416	6.00836	8.80651	9.23393
Cre12.g535050.t1.1	5.13318	4.94253	5.3159	4.71909	2.79845	2.53271	5.74457	5.34719	4.43048	4.25585
Cre12.g534980.t2.1	0	0.563196	0	0	0	0	0	0	0	0
Cre12.g534980.t1.1	0.694548	0	0	0	0	0	0.153587	0	0	0
Cre12.g534945.t1.1	1.18819	0.846824	0	0	2.46389	2.85505	0.961484	0.47953	0	0
Cre12.g534930.t1.1	0	0.121683	0	0	0	0	0	0	0	0
Cre12.g534915.t1.1	0	0	0	0	0	0	0	0	0	0
Cre12.g534900.t1.1	15.1918	14.7142	8.82655	8.23716	2.83816	2.73652	11.2096	7.91805	13.4756	13.1037
Cre12.g534850.t1.2	0	0	0	0	0	0	0	0	0	0
Cre12.g534800.t1.1	124.997	124.14	208.002	209.338	104.842	103.765	149.206	150.936	122.328	122.428
Cre12.g534750.t1.1	4.1133	3.43135	7.66531	7.3766	1.63823	1.58951	4.01544	3.78638	0.918782	1.32309
Cre12.g534650.t1.1	20.6289	22.8367	21.8134	22.9985	19.3548	18.3828	15.552	15.274	14.8893	13.576
Cre12.g534600.t1.2	21.4495	21.3132	76.8801	75.2605	52.4877	48.4233	76.2045	88.2963	79.0708	69.6727
Cre12.g534450.t1.1	143.503	135.407	183.343	179.157	354.459	363.287	267.041	259.656	171.988	156.707
Cre12.g534302.t1.2	22.8114	23.7715	14.2674	14.5802	5.4984	5.29511	5.32308	5.89216	8.20261	7.02995
Cre12.g534200.t1.1	7.00005	7.74168	7.70541	8.21443	3.7557	4.10091	5.18046	6.65999	6.44131	6.12533
Cre12.g534151.t1.1	2.33398	2.72621	3.19808	2.88099	0.839195	0.763156	2.09608	2.36003	1.24876	1.57696
Cre12.g534100.t1.1	20.5553	20.8861	29.1757	27.9106	39.1742	39.0334	31.6678	29.1981	39.4051	40.7177
Cre12.g533900.t1.1	14.2436	15.1435	5.54688	5.69567	3.32754	4.02315	4.96836	4.43512	8.3462	10.3106
Cre12.g533850.t1.1	8.85061	9.76605	11.4039	11.9374	6.15852	5.416	10.9778	12.5369	11.0224	12.0753
Cre12.g533700.t1.1	4.38137	4.77878	1.97143	2.16808	1.46289	1.45176	2.13441	2.24171	1.92151	1.85935
Cre12.g533550.t1.1	83.7525	83.8521	67.7868	69.8843	47.9485	46.4244	61.8607	60.2461	81.2323	81.4545
Cre12.g533450.t1.2	22.0351	20.0748	26.2634	25.8906	25.1402	23.5034	30.3576	29.6392	26.9973	31.5558
Cre12.g533426.t1.1	0.645051	0.321891	0	0	0.59189	0.884959	1.09471	0.725948	0	0
Cre12.g533400.t1.1	2.6801	2.67618	6.68463	5.88261	1.85134	3.80272	6.06423	3.94449	0.494513	1.23249
Cre12.g533250.t1.1	1.59486	1.36535	3.58125	3.26399	2.11811	2.00691	3.55962	3.40359	4.1428	4.71052
Cre12.g532950.t1.2	0.078128	0.078028	0	0	0.073532	0.036693	0	0	0	0
Cre12.g532867.t2.1	4.95493	0	0	0	0.763997	0	0.740641	1.4771	0	0
Cre12.g532867.t1.1	1.65548	6.56903	1.41768	2.35626	0	1.04181	0	0	0	0
Cre12.g532850.t1.1	0.219516	0.438453	0	0	0	0	0	0	0	0
Cre12.g532800.t1.2	0.474214	0.947215	1.23728	1.37134	0.935868	1.11354	2.2024	1.61429	0	0
Cre12.g532700.t1.1	1.4967	1.62871	2.38295	2.75328	0.884388	0.903725	3.00169	2.99484	0	0
Cre12.g532650.t1.2	6.7436	8.3908	1.73894	2.54039	0.259735	0.570246	3.57964	3.25777	0	0
Cre12.g532600.t1.1	4.86797	5.34323	3.89863	3.77868	2.94577	3.12792	3.99354	4.30555	2.69151	2.82275
Cre12.g532550.t1.1	6056.02	5948.48	4226.46	4263.29	5724.01	5670.2	4584.22	4573.61	4698.82	4628.95
Cre12.g532500.t1.2	28.6318	25.9324	9.92841	9.05046	13.4998	14.1836	21.1657	21.5439	18.6786	15.8925
Cre12.g532400.t1.2	4.11442	4.46051	18.1626	19.6116	17.1983	10.5876	17.4978	24.3895	54.9187	57.098
Cre12.g532314.t1.2	11.8181	14.5776	7.16788	9.6186	10.071	11.4521	26.6109	25.3641	26.5505	32.1059
Cre12.g532250.t1.1	3.62925	3.77472	1.65826	1.96317	1.22653	1.20064	2.36521	2.30292	2.89832	3.15221
Cre12.g532200.t1.1	12.0308	12.0511	16.0849	14.8872	14.3689	15.5218	17.6089	16.4673	7.11386	7.9222
Cre12.g532151.t1.1	0.034203	0.017081	0	0	0.032256	0	0	0.019437	0	0
Cre12.g532100.t1.2	14.1708	16.9555	61.4221	57.9818	29.3692	30.5926	55.7693	53.4724	77.8085	78.1214
Cre12.g532050.t1.2	2.19402	2.58962	6.00419	6.75076	3.15352	3.07234	4.3102	4.75271	3.8683	4.44341
Cre12.g532000.t1.1	7.57186	7.70848	13.2008	13.8302	4.84242	4.69244	4.18999	4.34557	9.16107	11.0224
Cre12.g531950.t2.1	1.22917	0.634418	0	0	0	0	0	0	0	0
Cre12.g531900.t1.2	15.9873	16.3055	18.8158	18.4882	14.0448	13.6186	17.0709	17.656	15.5582	14.2629
Cre12.g531700.t1.1	31.6116	29.5456	17.8086	17.0497	18.0826	18.5239	22.1582	22.1067	24.8196	26.8251
Cre12.g531651.t1.1	1.22208	1.08465	0	0	2.53364	1.26377	0.613671	1.53001	0	0
Cre12.g531600.t1.2	3.29923	2.31894	2.40286	2.32871	4.24669	4.40967	3.26118	3.87622	2.19349	1.54363
Cre12.g531550.t1.2	122.566	124.322	221.017	211.629	166.245	162.632	205.656	202.554	202.222	184.028
Cre12.g531500.t1.2	48.4825	44.7533	27.5991	29.8657	17.8765	19.0609	21.0403	23.543	26.708	26.5214
Cre12.g531450.t1.2	22.0598	23.3775	96.2069	90.8344	45.1534	43.984	66.6252	78.7609	55.5931	58.1237
Cre12.g531400.t1.1	37.8782	36.6507	27.3967	26.5387	4.35429	4.75643	16.8861	17.4784	11.7631	12.1017
Cre12.g531350.t1.1	25.4355	23.9932	16.3577	17.4274	4.7741	5.55798	15.9573	14.1582	11.9467	9.97486
Cre12.g531283.t2.1	6.97835	5.92262	7.30021	8.52536	3.01918	1.98028	4.13363	4.79876	0	0
Cre12.g531150.t1.1	2.15807	2.26491	4.23151	4.75499	2.58252	3.1273	4.9101	5.4383	1.38755	1.61389
Cre12.g531000.t1.2	0	0	5.55417	3.00408	3.3642	3.57178	0	5.09711	8.16727	9.31615
Cre12.g530950.t1.1	24.716	22.7939	24.3097	24.923	28.5492	26.4815	24.711	26.0013	13.0755	12.8545
Cre12.g530934.t1.2	8.92424	7.44174	15.873	18.1597	11.2889	12.5536	13.3456	12.4797	9.35092	8.15702
Cre12.g530876.t1.1	5.46941	3.9945	0	0	0.153068	0.076368	0	0	0	0
Cre12.g530850.t3.1	6.93836	11.026	5.98554	6.10268	3.97612	21.1927	0	7.5105	0	0
Cre12.g530800.t1.1	5.58734	5.02153	11.4124	12.9502	6.01781	4.61211	8.96952	8.63086	19.3257	11.5993
Cre12.g530650.t2.1	1304.19	1304.19	652.916	618.321	290.425	295.499	492.292	495.238	658.105	668.89
Cre12.g530650.t1.1	110.501	110.897	141.203	164.788	242.454	233.593	96.7242	103.634	60.3062	56.8725
Cre12.g530600.t1.1	223.623	228.402	25.0181	23.1033	7.25992	7.01632	11.5071	12.5328	46.8824	41.8545
Cre12.g530550.t1.1	5.47576	6.58353	11.4082	14.0039	5.24698	5.08667	11.1153	10.8476	10.4344	8.16546
Cre12.g530500.t1.2	11.2412	9.92979	14.8305	13.4583	10.9182	12.4061	16.0287	14.4004	5.04211	4.3412
Cre12.g530350.t1.1	1.76442	2.24275	8.60311	10.5163	12.7554	12.1276	21.9829	20.9757	18.0907	18.8785
Cre12.g530250.t1.1	6.47139	6.35309	7.35764	8.24433	3.89633	3.98985	6.26645	6.31304	4.07113	4.67887
Cre12.g530200.t1.2	0	0	0	0	0	0	0	0	0	0
Cre12.g530100.t1.2	11.5546	13.2365	27.8466	27.5148	35.6618	39.1286	37.5865	35.618	45.7234	45.0846
Cre12.g530050.t1.2	6.56487	6.33219	4.04352	4.76105	2.64899	2.41129	3.68659	4.44446	6.19949	5.56739
Cre12.g530000.t1.2	19.9452	19.2756	7.56203	7.51398	9.5558	10.1202	9.62125	9.05513	7.12025	6.27047
Cre12.g529950.t1.2	42.9724	43.6836	90.7943	89.7424	36.0641	38.5273	89.221	82.2313	90.9857	83.414
Cre12.g529800.t1.1	0.31133	0.309431	0	0	0.980892	4.36296	0.941368	2.59708	0	0
Cre12.g529751.t1.1	0	0	0	0	0	0.180719	0.43833	0.109301	0	0
Cre12.g529751.t2.1	0	0	0	0	0.21299	0	0	0	0	0
Cre12.g529600.t1.2	6.59653	6.12197	17.9377	17.5506	10.4211	10.6578	20.5228	19.3927	18.3862	16.575
Cre12.g529450.t4.1	18.1436	17.9813	17.4534	20.7406	2.35333	3.1051	10.566	5.88843	9.50618	14.4029
Cre12.g529450.t2.1	39.9705	38.3952	22.8736	19.9854	8.70751	0	16.6923	23.7293	11.6956	7.91887
Cre12.g529450.t1.2	0	0	0	0	0	8.91483	0	0	0	0
Cre12.g529400.t1.2	8527.25	8530.99	6624.45	6585.4	7567.16	7509.4	6331.19	6388.52	6774.09	6846.14
Cre12.g529376.t1.1	1.06841	0.532897	0	0	0	0	0.588048	0.585639	0	0
Cre12.g529301.t1.1	1.40083	1.29469	1.99549	1.99122	0.729295	0.609873	2.30967	2.35192	3.78437	3.1587
Cre12.g529150.t1.2	30.1933	29.817	23.1935	24.641	21.6193	26.2004	23.0143	21.4386	11.5354	12.7387
Cre12.g529100.t1.2	83.6914	88.6697	184.251	175.271	115.562	116.382	129.806	130.263	131.474	133.123
Cre12.g528950.t1.1	9.88456	9.08977	20.1201	16.7832	7.59224	7.57689	22.081	18.0888	19.2344	19.7607
Cre12.g528900.t1.1	23.1421	23.3902	35.7114	35.8314	22.8136	25.0391	43.0926	47.6526	37.8979	37.5841
Cre12.g528800.t1.1	189.405	192.544	53.8031	55.0972	33.7229	35.9507	37.1794	31.1921	36.6333	41.534
Cre12.g528750.t1.2	4384.19	4380.24	3174.11	3120.62	4438.99	4449.2	3417.39	3418.12	3272.76	3249.78
Cre12.g528700.t1.2	34.2845	33.5472	55.1682	52.9137	57.732	59.1667	44.7505	45.5259	48.8417	49.3163
Cre12.g528650.t1.2	43.3945	44.4096	51.3143	50.8072	8.68295	8.57222	36.0582	35.8053	27.025	26.525
Cre12.g528614.t1.2	12.5568	13.8504	5.84365	5.82932	1.27492	0.897995	4.98921	4.34333	0	0
Cre12.g528550.t1.1	48.7425	57.2532	83.1445	77.0572	19.7786	21.7063	47.1243	49.2629	33.0584	35.3111
