Name	CONTROLE_1_L007	CONTROLE_1_L008	SAL_24_1_L007	SAL_24_1_L008	SAL_48_1_L007	SAL_48_1_L008	SAL_48_2_L007	SAL_48_2_L008	SAL_48_3_L007	SAL_48_3_L008
CHLRE_09g386746v5	10.3336	10.2695	13.8857	15.9546	7.28657	7.50943	16.3497	17.1721	5.1303	3.94257
CHLRE_14g609850v5	10.9783	9.64779	1.80969	0.984721	3.50217	3.35765	2.40845	3.89368	0	0.462758
CHLRE_17g738400v5	9.54495	9.15975	2.78905	1.39079	0.694635	0.808496	2.94358	2.65613	5.79038	6.29737
CHLRE_03g191350v5	1.35389	1.21491	0.237487	0.284389	0.259505	0.19925	0.313417	0.312716	0	0
CHLRE_08g383150v5	8.17565	7.12416	13.8861	16.1827	4.29414	4.83624	10.0681	11.379	17.0795	20.8106
CHLRE_07g318900v5	3.83267	4.10491	2.01034	1.69521	1.14056	1.13838	3.64584	3.86662	1.59265	1.53489
CHLRE_07g318850v5	1.82442	1.4833	0	0	0	0.19809	0	0	0	0
CHLRE_06g273850v5	0.180453	0.359988	0	0	0	0.471212	0	0	0	0
CHLRE_09g401701v5	30.6543	30.9723	16.415	16.5779	19.6851	19.3637	17.1363	17.1625	6.44784	7.18445
CHLRE_03g156400v5	14.9606	17.4685	9.39955	9.4627	11.8016	13.4996	9.13886	10.5052	11.5191	13.2632
CHLRE_06g280550v5	17.1896	14.3341	9.96147	12.8182	10.3773	11.5972	18.0787	16.9309	23.0704	24.6828
CHLRE_08g367250v5	2.54044	2.717	2.19632	2.26717	1.65297	2.05171	2.76494	3.29503	3.07608	2.54777
CHLRE_06g259050v5	6.99898	6.99005	8.49861	10.1756	5.98615	6.18407	10.8017	9.35962	1.99348	1.51044
CHLRE_16g677800v5	1.5215	1.30237	0.65144	0.649869	0.271934	0.271355	0.575529	1.0662	3.82896	3.20651
CHLRE_17g698332v5	0	0	0	0	6.29718	6.71925	1.40658	0	3.14618	7.62923
CHLRE_07g318702v5	15.4614	15.0031	22.9309	27.8592	12.1104	11.7332	16.7755	16.2383	19.3031	18.3216
CHLRE_07g318551v5	3.75697	3.59691	3.68862	3.78704	5.74453	6.42028	6.65134	6.73769	8.73931	8.2159
CHLRE_16g657800v5	9.24516	10.6342	9.52236	9.37352	8.49474	9.06009	7.89496	9.34864	15.1478	17.5988
CHLRE_03g173700v5	25.4393	27.2556	21.6741	22.4662	2.45592	2.62022	11.4944	11.1616	7.19592	6.85942
CHLRE_07g318426v5	38.0494	41.8141	7.24681	9.02135	28.4755	33.4664	13.7797	12.8434	18.2896	25.1771
CHLRE_07g335950v5	21.2049	22.9792	22.9382	25.4768	17.8592	17.3466	27.2933	29.784	17.0247	17.6849
CHLRE_06g261600v5	0	0	0	0	0	0	0	0.21606	0	0
CHLRE_08g385400v5	0	0	0	0	0	0	0	0.196289	0	0
CHLRE_12g532750v5	2.17644	1.70271	2.8519	2.27645	1.77574	2.35164	2.76486	2.51138	1.75822	1.9053
CHLRE_09g389504v5	5.83486	7.07538	3.86739	3.75709	6.37675	6.68081	7.84331	6.73493	0	0
CHLRE_09g398512v5	0.01824	0	0	0	0	0	0.020622	0.039944	0	0
CHLRE_02g075100v5	0	0	0	0	0	0	0	0	0	0
CHLRE_12g530850v5	8.21545	4.29964	9.41906	10.1879	15.8683	3.1044	0	0	16.2853	18.8253
CHLRE_14g632783v5	25.1022	24.2736	23.9482	25.4105	17.6281	17.4633	22.2399	24.5186	31.4873	30.2992
CHLRE_03g208550v5	0.198502	0.043948	0.131848	0.154184	0.208477	0.145025	0.197341	0.247551	0	0
CHLRE_08g362050v5	3.72139	3.79196	3.15514	3.27791	0.963036	1.0951	3.02536	3.30274	2.77998	2.61011
CHLRE_07g317908v5	4.85726	4.48813	4.8243	3.70281	2.30258	2.51548	6.24141	5.88931	2.78461	3.74781
CHLRE_14g612150v5	10.5659	9.61017	9.95157	10.9876	6.61759	6.82156	8.67611	10.1469	2.76204	3.14014
CHLRE_03g153650v5	0	0	0	0	0	0	0	0	0	0
CHLRE_12g495952v5	57.0202	53.92	15.8432	16.9954	2.99162	2.43843	4.15876	0	0	0
CHLRE_11g467532v5	8.26047	8.88733	1.89358	1.69675	0.634334	1.28176	4.03178	4.43069	0	0
CHLRE_06g304550v5	7.30692	7.02691	5.02422	5.35508	5.31786	5.74558	7.17446	7.09209	9.38097	9.3932
CHLRE_03g202700v5	7.47647	8.00713	7.28889	5.91812	4.52438	5.08378	6.4806	6.86291	9.38293	10.2899
CHLRE_11g480200v5	7.79945	8.23472	4.73738	4.44538	1.38688	1.56641	2.11621	2.66136	0.651659	0.690289
CHLRE_07g317864v5	0	2.32634	0.654543	1.06107	4.78133	5.14149	2.392	2.06008	5.23232	5.67661
CHLRE_10g439600v5	20.8004	21.5624	14.5323	15.2456	7.86783	7.2662	20.1058	21.4271	16.5767	17.663
CHLRE_07g345150v5	8.93332	9.69512	7.59982	8.50841	5.38844	5.52282	7.33531	7.37629	3.48686	3.80215
CHLRE_02g099800v5	3.65147	3.09414	8.57824	8.4963	8.73496	8.76894	9.49144	10.8481	5.95592	7.80062
CHLRE_07g317800v5	3.62773	2.85102	0	0	0	0	2.74132	0	0	0
CHLRE_07g329050v5	138.259	143.698	95.7804	98.6887	11.2469	10.4172	64.0927	64.4604	64.3235	62.5938
CHLRE_16g666200v5	97.6345	97.8408	71.9436	73.7855	66.0869	67.2762	55.5042	54.8673	67.8081	67.7378
CHLRE_12g487150v5	2.1217	1.2947	2.91696	3.96713	3.30442	3.29672	5.60037	6.91545	7.00399	4.98749
CHLRE_07g317450v5	17.0445	16.2983	5.77176	6.49709	10.3039	14.032	6.97844	6.41356	18.0844	19.5033
CHLRE_02g096250v5	31.6097	33.3851	7.2233	7.60308	4.12352	4.45627	15.2736	16.1722	4.35856	4.96604
CHLRE_01g013200v5	72.5387	70.1519	79.2923	80.2298	49.6564	46.4197	82.0423	81.92	69.3189	68.1685
CHLRE_08g363450v5	11.5039	11.6743	10.1377	10.5741	11.7127	11.3041	14.6248	14.5898	14.9296	16.502
CHLRE_05g244400v5	0.659889	1.12964	33.1763	33.4096	72.3015	71.7882	38.7448	34.7329	63.8882	60.9061
CHLRE_07g317500v5	4.4605	4.42454	2.66447	2.43959	0.755014	0.745869	2.3264	2.77605	1.09369	1.00809
CHLRE_05g232850v5	16.4225	15.8306	47.7103	50.4642	54.4013	53.3045	61.9524	66.2997	48.2749	44.0968
CHLRE_01g033516v5	1.86423	2.64249	2.83805	3.70777	2.76803	2.64955	4.84933	4.83756	2.03184	1.77244
CHLRE_07g330300v5	171.798	169.947	116.549	111.779	50.0151	49.5773	37.7629	36.9598	50.9954	51.5018
CHLRE_16g655800v5	5.60305	6.82954	5.40197	4.64804	4.31643	4.22496	7.67503	7.60683	3.81456	3.24643
CHLRE_09g391500v5	6.12864	5.71655	5.3981	5.28797	4.76636	5.98406	6.03833	5.6844	0.926374	1.07134
CHLRE_07g328050v5	35.2075	37.1045	32.0445	30.8309	14.2452	13.85	22.1781	21.4177	37.0655	34.6531
CHLRE_14g617151v5	4.47261	5.04981	3.82079	3.41328	3.11788	3.22676	5.28845	5.4706	3.13653	3.29698
CHLRE_06g293700v5	21.3464	20.296	49.0428	49.146	59.2585	56.8358	51.8182	59.2984	58.2264	62.1481
CHLRE_09g395288v5	0.721598	0.48044	2.10768	2.26463	2.26197	1.67048	1.64049	1.90935	0.608895	0.80939
CHLRE_16g696050v5	7.10102	7.19444	2.38968	2.49922	1.71707	1.61754	3.19294	3.06942	2.23955	3.30621
CHLRE_07g325762v5	30.4031	31.6891	23.8902	26.1381	13.5283	14.297	21.7264	20.0915	22.2125	21.0866
CHLRE_24g755247v5	10.7504	9.2208	9.04461	10.8673	11.6225	12.4703	16.3	15.4964	10.8445	11.3433
CHLRE_07g355700v5	1.87344	1.65086	3.28118	3.33533	2.12315	1.60202	2.19112	3.18509	8.37414	6.37743
CHLRE_16g655350v5	3.70643	4.32304	16.2978	18.5709	10.2186	9.55346	11.9736	12.7846	12.0218	13.33
CHLRE_07g317421v5	4.27081	4.16826	4.51514	3.16693	0.263336	0.370718	2.11404	1.71212	1.19053	2.90131
CHLRE_07g323450v5	2.95571	3.46216	5.73784	5.15258	2.12981	2.63989	6.74526	5.67386	3.30676	4.21673
CHLRE_16g683035v5	0.068797	0	0	0	0	0	0	0.039047	0	0
CHLRE_07g317400v5	5.49288	5.82391	4.42156	4.33495	5.53994	5.59182	4.48822	3.74209	11.1806	13.1472
CHLRE_01g033832v5	6.69504	7.94889	11.0975	11.1247	5.23996	5.58098	11.2834	11.1504	10.073	9.4516
CHLRE_11g479650v5	22.9088	22.9578	40.2591	34.5523	8.84904	8.15066	17.4738	20.1677	13.6511	10.8875
CHLRE_03g193050v5	2.81849	1.83284	3.46197	3.45375	2.27706	2.825	4.46502	4.4541	7.61631	8.69753
CHLRE_11g479150v5	0.580876	0	0.580404	0.773792	0.178447	1.11288	6.95449	5.48288	0	0
CHLRE_03g143767v5	0.376568	0.748865	2.88939	2.73279	0	0	1.45567	1.62353	1.66016	0.683235
CHLRE_06g273300v5	41.3704	41.2247	64.8318	66.3608	27.272	27.4226	58.1247	54.2268	51.0177	56.1648
CHLRE_03g158850v5	8.1224	9.11317	10.3647	8.21143	3.44962	4.35231	8.33696	7.3367	7.50138	5.73601
CHLRE_07g328850v5	12.021	13.2457	16.3708	15.4924	23.2671	24.3859	16.0244	17.8627	27.3152	28.4162
CHLRE_04g219800v5	7.50728	6.52591	2.73197	1.86413	4.03036	4.00978	5.4713	5.6278	0.572149	0.868929
CHLRE_06g290450v5	12.8806	12.5697	12.114	11.5464	9.70914	8.93342	14.4797	15.0255	12.2619	13.6894
CHLRE_02g111550v5	18.6374	17.5457	21.0256	19.6646	12.038	11.0355	18.1968	18.7881	22.4391	21.7707
CHLRE_03g205950v5	33.2073	33.2611	21.0678	21.1196	18.6042	18.623	21.0549	20.8728	26.8309	28.5816
CHLRE_11g482400v5	0.91409	0.760566	0	0	0.425764	0.283136	0.859672	0.857288	0	0
CHLRE_08g369800v5	0	0	0	0	0	0	0	0	0	0
CHLRE_02g079600v5	74.8079	76.1389	62.3162	63.3372	85.6574	87.3096	44.9078	46.7907	70.6211	76.0327
CHLRE_10g419800v5	29.6747	29.7039	56.7258	56.0458	17.7005	17.1436	39.8202	38.5446	32.9684	31.261
CHLRE_07g317250v5	5.37815	6.64595	2.83226	2.89415	2.46134	2.65653	3.45812	3.58813	2.04806	2.04184
CHLRE_06g280150v5	1.39285	1.8188	3.97634	5.16786	3.50762	2.79969	4.24527	3.50834	0	0
CHLRE_07g343600v5	4.11284	2.7009	3.61665	3.04202	1.61708	1.37478	2.46901	2.19982	6.17462	5.98677
CHLRE_13g605386v5	9.98083	0	0	0	0	0	0	0	0	0
CHLRE_07g317201v5	0.026982	0.107795	0	0	0	0	0.030716	0.030645	0	0
CHLRE_06g299350v5	65.533	64.65	80.0449	79.1792	63.8818	67.3196	95.0788	92.0334	72.3285	68.9519
CHLRE_11g479950v5	6.08722	7.2069	10.5887	11.1697	5.4931	4.83706	14.1726	13.6378	3.31414	4.23332
CHLRE_08g373359v5	132.176	134.733	173.11	173.325	167.923	167.177	187.129	193.853	161.604	166.096
CHLRE_09g387504v5	9.7619	12.7627	15.6836	17.8582	14.6604	12.5678	15.775	16.7823	30.0785	25.562
CHLRE_07g317150v5	48.0562	43.7904	41.863	43.0404	29.1471	26.9177	22.137	22.9763	38.5345	34.527
CHLRE_16g679669v5	12.2216	10.4394	27.1287	30.5963	33.7407	33.5244	19.9688	19.1362	42.5878	36.948
CHLRE_17g702200v5	7.23765	6.13507	43.4247	40.5805	44.806	42.1108	37.3113	33.3148	75.8632	82.2003
CHLRE_07g345550v5	0	0.068624	0	0	0	0	0	0	0	0
CHLRE_03g177826v5	0	0	0	0	0	0	0	0	0	0
CHLRE_07g340750v5	8.42539	7.49988	27.3681	26.7968	15.7664	20.543	32.5874	29.3659	27.6322	31.1634
CHLRE_16g679750v5	0.103169	0.103021	0	0	1.15843	1.15581	0.350482	0.582623	0	0
CHLRE_16g667353v5	0.05081	0.051441	0.992778	0.69935	0.096602	0.098423	0	0	0	0
CHLRE_07g325812v5	0	0	0	0	0	0	0	0	0	0
CHLRE_08g376850v5	0	0	0	0	0.626762	0	0	0	0	0
CHLRE_16g674065v5	15.9128	15.9927	5.94689	5.67571	2.74446	2.81113	6.11747	7.03081	2.83036	2.66051
CHLRE_17g738050v5	43.6783	44.3571	219.024	212.589	238.267	249.266	316.542	317.236	319.409	331.563
CHLRE_07g317000v5	17.7165	16.1308	15.6212	18.0171	14.4861	15.0228	18.6078	18.0697	17.462	15.9426
CHLRE_09g413400v5	20.9308	19.4586	13.2886	13.3361	14.5676	14.9443	17.8306	17.6356	12.0507	11.9666
CHLRE_17g713100v5	0.295081	0.294663	0	0	1.10492	1.19431	0.668515	0.666795	0	0
CHLRE_09g388023v5	1.50436	0.74376	0.639613	0.478377	3.16264	2.46228	2.86071	2.40094	7.55413	9.94075
CHLRE_07g342550v5	3.91523	3.29656	1.12175	1.63549	3.09625	3.87996	3.30946	5.12558	3.89625	3.56066
CHLRE_11g476600v5	0.095463	0	0	0	0	0	0	0	0	0
CHLRE_16g685500v5	8.27435	7.23061	11.5227	11.6079	11.7004	12.5536	12.5645	12.4022	8.08867	7.74987
CHLRE_02g108500v5	1.01527	1.03908	0.777861	0.988925	0.320556	0.489093	0.872959	0.624809	0.446537	0.311628
CHLRE_13g586700v5	13.9086	13.7063	38.192	40.165	24.5361	25.7139	31.4729	30.5276	23.5187	24.4753
CHLRE_07g316992v5	0	0	0	0	0	0	0	0	0	0
CHLRE_12g486400v5	17.3349	16.8227	41.8315	44.362	31.7084	32.6171	38.4009	40.7183	40.2705	40.3773
CHLRE_06g256650v5	0	0	0	0	0	0	0.778169	0.393486	0	0
CHLRE_06g297800v5	2.7685	2.58449	0.796572	0.935172	0.603694	0.838358	0.713314	1.01221	1.87282	1.22532
CHLRE_16g682550v5	0	0	0	0	0	0	0	0	0	0
CHLRE_07g339876v5	0	0	0	0	0	0	0	0	0	0
CHLRE_07g316900v5	3.57506	3.75294	2.11984	2.61039	4.12802	5.21643	3.88869	4.08525	1.39486	1.43277
CHLRE_09g404350v5	1.70063	1.4372	2.55609	2.60918	1.01079	0.812003	2.62112	3.00142	2.36887	1.2083
CHLRE_07g326200v5	11.5931	10.4093	7.33937	6.55586	19.5179	19.5652	19.6445	21.4653	25.5911	29.0105
CHLRE_07g316200v5	15.1929	14.9436	16.1598	14.4899	10.1602	8.93795	16.4087	15.7172	18.5995	20.6391
CHLRE_12g537950v5	18.777	17.593	6.32117	5.88241	11.3942	12.4782	8.63677	7.5344	7.37627	6.05597
CHLRE_06g251716v5	22.472	21.1422	30.9678	29.1131	24.9992	23.8331	21.6064	25.4033	41.5846	42.7684
CHLRE_07g316500v5	1.78976	1.79509	0.574407	0.573111	0.801872	1.20041	3.10126	2.46549	0	0
CHLRE_11g467781v5	83.3793	85.4068	97.6688	98.8297	37.1078	37.6122	90.3505	86.3915	80.5822	79.9669
CHLRE_17g745347v5	0	0	0	0	0	0	0	0	0	0
CHLRE_16g695200v5	0.077175	0.111938	0.438593	0.626182	0.555032	0.483691	0.26278	0.129022	0	0
CHLRE_07g316050v5	14.1087	13.9726	11.9672	11.8059	15.7808	19.0871	18.4488	17.4867	23.5554	28.8647
CHLRE_15g640502v5	6.06511	4.85822	6.81547	7.79094	15.6635	16.1045	7.46097	7.51435	8.54068	8.11552
CHLRE_09g408500v5	1.74666	2.19452	7.15368	6.63175	2.8591	3.54011	7.61719	7.27954	3.80619	2.84595
CHLRE_01g055461v5	0	0	0	0	0	0	0.150118	0.149713	0	0
CHLRE_16g689311v5	2.07253	1.81094	3.10658	4.35778	4.85561	3.95673	7.24471	5.56629	11.3315	10.0214
CHLRE_07g315950v5	22.7151	24.062	17.5887	18.7658	24.5561	22.4683	17.3794	20.6546	14.3501	13.341
CHLRE_16g664500v5	10.7307	11.8306	0	0	0	0.59096	4.56288	7.14668	19.8932	21.2879
CHLRE_10g433150v5	3.90948	4.19372	3.1306	3.69158	1.5676	1.80261	3.12983	3.49224	4.34828	5.0956
CHLRE_16g688751v5	3.53184	3.70351	1.19054	1.31973	2.21206	2.5938	3.00875	2.13437	4.84729	5.20426
CHLRE_08g378400v5	0	0	0	0	0.415065	0.414039	0	0.167137	0	0
CHLRE_16g655700v5	4.85499	4.68741	1.99952	2.89273	1.22346	1.73169	3.18043	3.0189	1.30859	1.40686
CHLRE_17g710351v5	0.511505	0.397339	0.414859	0.60501	0.455112	0.320636	0	0.096814	0	0
CHLRE_07g315650v5	0.838704	1.00505	2.45135	2.53934	3.06601	3.68688	4.65992	3.98416	5.14658	7.25396
CHLRE_14g615600v5	13.414	12.8624	10.6275	12.4	2.66228	3.2584	6.61898	6.72424	2.7069	3.14844
CHLRE_06g254250v5	0.066292	0.198608	0	0	0.062238	0.063664	0.150519	0	0.140062	0
CHLRE_13g603100v5	0	0	0	0	0	0	0.882172	0.85583	0	0
CHLRE_16g686510v5	0.920416	0.997268	7.481	9.14161	5.86654	8.32363	1.10515	0.597509	12.3207	12.1076
CHLRE_02g145602v5	0	0	0	0	0	0	0	0	0	0
CHLRE_08g366200v5	1.08806	0.98315	0.058211	0.406535	0.292249	0.340263	0.706566	0.822353	0	0
CHLRE_02g109050v5	5.12622	4.51628	6.83704	7.3006	3.18395	2.54217	5.58905	7.07103	5.47625	5.5344
CHLRE_11g468050v5	6.77124	5.4576	30.1945	30.8522	8.79651	8.53425	8.71617	9.35802	6.1849	7.1252
CHLRE_04g216050v5	11.8144	11.2437	7.12069	6.96963	2.09492	2.00473	2.5521	2.74227	3.49417	3.82345
CHLRE_09g394510v5	24.7505	26.4628	14.148	13.4768	23.729	23.5934	14.1193	13.0058	33.8913	31.6558
CHLRE_16g690767v5	10.0061	8.51214	10.8298	12.6319	13.3511	14.0859	10.5126	12.7516	17.0808	16.2476
CHLRE_07g333850v5	5.22674	2.0757	8.42321	7.80383	0	0	3.60397	7.6953	0	0
CHLRE_11g467745v5	16.1505	16.5327	10.9923	12.7683	3.64147	4.19203	13.137	13.7101	4.53992	4.64604
CHLRE_16g652600v5	7.54908	6.86029	3.56369	1.86216	2.29634	5.29975	3.34029	4.35722	0	0
CHLRE_07g315400v5	3.60867	3.18611	5.28824	5.10018	1.72073	1.71723	5.5866	5.15819	3.31102	2.97085
CHLRE_12g502050v5	16.2572	17.1953	24.6547	24.589	19.9135	19.7546	24.653	24.3158	19.9378	13.5058
CHLRE_07g326250v5	20.7901	18.3741	56.1813	52.5467	22.104	21.1613	40.0042	41.246	49.1976	47.5296
CHLRE_06g278277v5	0	0.051633	0	0	0	0	0	0.06118	0	0
CHLRE_11g475500v5	39.4173	40.2984	31.8986	33.3205	13.461	15.228	14.0969	14.2176	29.4269	26.6279
CHLRE_10g458700v5	0	16.1044	0	0	0	0	0	0	10.3565	6.80992
CHLRE_07g315150v5	97.7327	99.5451	106.22	101.955	99.4118	96.4389	108.031	102.356	112.322	110.422
CHLRE_06g311450v5	2.93351	2.70382	2.96167	3.09893	2.10875	1.97505	3.74729	3.61578	2.58736	2.80652
CHLRE_06g286850v5	107.909	111.013	83.6222	88.7991	45.753	42.1605	57.5615	56.5151	29.5599	34.2609
CHLRE_14g628400v5	2.36207	2.43493	6.08066	6.32218	2.64445	1.78296	5.53241	5.25996	3.86696	4.01578
CHLRE_16g674403v5	0	0	0	0	0	0.086853	0.445777	0.274238	0	0
CHLRE_16g669350v5	4.88775	6.04148	4.46245	4.9314	3.44326	3.14977	6.13583	5.10119	11.9997	12.6063
CHLRE_17g734660v5	8.84654	9.07357	12.2942	10.4542	7.4015	5.61438	11.4229	11.0156	2.86531	2.58137
CHLRE_06g260350v5	36.7227	35.629	61.9438	61.3286	43.5605	42.3355	44.5676	43.4524	44.23	46.4219
CHLRE_11g480650v5	4.87524	4.09424	3.48576	4.34708	3.22797	2.96156	6.67188	6.21627	3.85909	4.31368
CHLRE_08g363400v5	10.4617	9.3689	5.29314	5.52344	5.00264	4.34321	6.24291	5.88488	8.75119	8.27018
CHLRE_09g393991v5	1.48418	1.60781	1.32015	1.35577	0.635569	0.946212	1.95159	2.12895	1.96875	1.74736
CHLRE_07g314950v5	28.7399	29.1113	45.4457	48.7992	17.2252	18.4377	29.3611	32.1215	24.3896	28.1914
CHLRE_16g662950v5	3.13943	3.07497	3.18846	2.77489	2.21177	1.58465	3.90842	3.35172	0	0
CHLRE_05g237450v5	163.993	169.263	537.93	541.28	298.472	309.348	406.362	413.81	354.524	360.108
CHLRE_08g358300v5	0	0	0	0	0	0	0	0	0	0
CHLRE_04g226450v5	24.999	25.7748	28.6295	29.9778	10.947	12.9606	25.6069	26.5005	23.7936	22.791
CHLRE_07g314833v5	0.180678	0	0	0	0	0	0	0	0	0
CHLRE_11g467607v5	12.3753	13.4918	18.2012	16.4832	9.74931	12.3023	18.8671	15.996	16.9334	17.1965
CHLRE_02g104600v5	2.46953	2.35386	0	0	4.40783	3.76942	3.81098	4.18108	0	0
CHLRE_06g278125v5	95.9913	99.4857	91.1316	89.5586	29.5257	30.8487	57.3229	57.9743	45.7128	41.8484
CHLRE_16g687800v5	38.1088	35.9499	14.2726	14.1904	10.7889	11.0279	15.4679	14.597	14.1765	13.4099
CHLRE_08g368950v5	61.7687	62.256	56.4237	55.9405	43.9522	45.7719	46.7306	44.7348	49.4716	49.6826
CHLRE_06g278263v5	8.15274	11.2567	5.92933	5.40005	7.07953	7.33851	6.60686	5.63051	11.404	11.7379
CHLRE_06g262400v5	6.65747	6.09068	2.51189	2.97148	6.46502	6.30003	7.76832	6.47944	3.18889	3.29277
CHLRE_07g314751v5	2.73182	2.2248	2.11148	1.75906	0.977818	0.842236	0.866629	2.44101	0	0
CHLRE_07g354700v5	16.5307	16.3685	7.22467	8.10314	33.9651	35.1309	15.2151	15.5518	14.0664	12.2459
CHLRE_14g612426v5	0.100707	0.201128	0	0	0.094254	0	0.114059	0.227529	0	0
CHLRE_07g329950v5	12.6499	12.7745	20.4318	20.4797	29.9239	31.2603	15.2008	18.4541	17.1807	19.3623
CHLRE_16g681700v5	5.41733	6.47639	0	0	5.83066	6.83767	5.51413	3.69297	15.0792	16.837
CHLRE_06g296450v5	0.565717	1.54912	5.7174	5.21954	0	0.907588	0	4.19147	7.12374	8.70253
CHLRE_17g699050v5	2.58629	2.39148	0	0	0	0	2.35503	2.45893	0	0
CHLRE_07g346550v5	17.76	17.5343	6.63897	6.04091	3.82208	4.41167	13.099	12.195	7.77252	9.12759
CHLRE_04g230046v5	1.4426	1.94905	0	0	0.238605	0.317446	0.192429	0.095972	0.538725	0.537078
CHLRE_11g467600v5	18.3423	18.0093	17.5373	17.3531	4.52479	3.99725	10.7132	12.4575	12.4476	10.9779
CHLRE_10g430400v5	7005.33	7053.28	5204.57	5123.09	4691.13	4602.15	4784.42	4728.14	4929.77	4862.07
CHLRE_08g358537v5	7.6098	8.55804	3.92935	4.8423	3.668	3.66026	9.72733	8.22849	10.5759	8.52157
CHLRE_06g273400v5	4.137	3.67217	1.03362	0.824817	0.774994	1.03104	2.50044	0.727437	3.30928	5.82203
CHLRE_06g257200v5	24.2636	23.5673	2.19297	2.47144	2.70705	2.61544	4.60463	4.04595	1.64443	1.68767
CHLRE_08g374150v5	2.1629	2.74514	0	0	0.38148	0.549922	0.256156	0.459989	1.52052	1.32641
CHLRE_07g314150v5	75.4144	76.5869	64.4215	68.9985	39.6808	38.8187	36.2662	35.0683	56.3541	51.749
CHLRE_02g113900v5	1.83135	2.0782	2.33941	3.45378	10.3783	9.10988	8.30659	8.00324	13.2098	12.1159
CHLRE_07g314050v5	7.00289	7.23867	3.708	3.90574	2.98535	2.44715	4.16337	4.17137	2.92704	3.17472
CHLRE_03g149650v5	16.253	15.0012	10.0029	11.1293	21.8611	23.1134	18.8981	17.3297	25.3212	24.1305
CHLRE_06g280385v5	3.10668	3.22261	0.69088	1.03405	0.289717	0.491564	0.595104	1.01283	0	0
CHLRE_11g482276v5	0.474156	0.157806	2.31293	2.48373	0.14716	0.29358	0	0	0	0
CHLRE_15g640450v5	12.6175	12.8737	10.6904	11.8729	4.61872	4.20517	9.89135	9.33063	5.72067	6.4275
CHLRE_03g182200v5	4.0718	3.82283	2.8495	2.85871	1.67938	1.62309	2.62907	2.62316	5.05303	5.23695
CHLRE_32g758747v5	0	0	0	0	0	0	0	0	0	0
CHLRE_10g437900v5	4.74683	3.88573	13.2026	13.1142	8.76018	0	0	7.16018	8.95786	9.36623
CHLRE_07g350350v5	15.4326	15.5387	7.91554	6.94097	6.28942	7.55792	5.28873	4.943	5.56599	4.37202
CHLRE_01g031726v5	0.147452	0.272722	0	0	0.166886	0	0	0.201379	0	0
CHLRE_01g039050v5	1.39047	1.14493	1.73681	1.97387	1.77213	1.83695	2.56326	2.86784	2.16938	2.13277
CHLRE_07g344450v5	3.81838	4.3767	3.88493	3.35965	3.09104	3.01282	4.31796	4.65735	3.29139	2.95864
CHLRE_07g313700v5	16.674	18.7468	43.0628	42.7284	76.0936	68.092	45.1052	41.6421	89.6284	83.5089
CHLRE_03g193676v5	0.336685	0.354716	0	0	0	0	0	0	0	0
CHLRE_05g245352v5	0	0	0	0	0	0.220255	0	0	0	0
CHLRE_11g469500v5	1.23227	0.304307	0	0	0	3.39699	0	0	6.7436	7.04665
CHLRE_14g617800v5	57.4625	56.9553	71.7596	76.1312	57.8661	57.0569	62.7837	66.0301	81.429	84.278
CHLRE_14g616650v5	4.34031	5.07369	0.404982	0.341931	0.574989	0.573882	0.694706	0.346553	0.467351	0.698899
CHLRE_03g207600v5	111.45	119.019	0	0	0	20.905	19.1216	22.7099	0	0
CHLRE_07g313250v5	116.437	117.351	64.6559	63.7525	26.5324	25.9099	30.2945	27.7695	33.3442	33.0835
CHLRE_01g047200v5	3.06866	3.00779	1.2819	1.02308	0.298737	0.445707	1.08983	1.92913	5.05614	4.14046
CHLRE_03g153150v5	4.09338	4.52969	1.57562	1.60143	1.6673	1.33381	2.68013	2.43772	2.92447	2.0709
CHLRE_04g224200v5	24.5241	24.0899	5.5872	5.20721	16.1607	16.5336	17.0078	16.5247	19.4093	19.0002
CHLRE_07g313122v5	7.03504	7.78374	9.72162	12.0962	8.73455	8.16655	10.7117	11.5479	8.28373	9.41766
CHLRE_05g242860v5	0.200943	0	0	0	0	0	0	0	0	0
CHLRE_16g669500v5	1.77999	1.73445	0.146303	0.291945	3.02248	3.22026	1.62906	1.13272	2.74643	2.82935
CHLRE_17g714000v5	0.290926	0.171624	0	0	0.322231	0.429216	0	0	0	0
CHLRE_11g467648v5	2.25074	2.63305	10.6951	13.4814	11.7751	13.6787	15.1873	14.786	12.0902	13.1368
CHLRE_10g462950v5	114.784	117.61	269.721	265.902	245.575	239.843	183.246	195.097	217.86	231.941
CHLRE_09g390875v5	8.42746	12.9603	3.50529	2.92961	2.68572	2.12812	7.54893	6.86271	8.55983	9.77815
CHLRE_07g313000v5	0.036643	0.036596	0	0	0.172476	0	0.137893	0.66541	0	0
CHLRE_08g377700v5	38.818	36.4323	53.8144	56.9463	68.8285	68.5347	43.179	44.8013	58.6375	51.2517
CHLRE_06g305450v5	5.81184	5.58724	2.33856	3.13445	1.28799	0.87647	1.83923	1.72911	3.99356	3.98144
CHLRE_12g492250v5	3.50762	9.94376	4.72333	3.42687	0.326617	0.933641	0	0	0	0
CHLRE_01g002050v5	3.7361	3.26	8.30462	8.06567	9.29029	8.64394	8.09628	8.34504	10.6942	13.3891
CHLRE_06g260650v5	5.02526	5.1769	3.91116	4.56759	2.3461	2.04413	4.86052	5.2981	2.41894	2.24527
