"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"CHLRE_02g081850v5",77.6206214891964,9.63304143765954,1.46328441687701,5.89976995455501,3.64008741968931e-09,5.17812131269655e-08
"CHLRE_09g400182v5",76.2039005869383,9.60648576867548,1.46399932191027,5.87874983264709,4.13376549245363e-09,5.80964996879273e-08
"CHLRE_04g222350v5",75.976662337517,9.60214917427781,1.46454397554112,5.87360251241311,4.26425130829541e-09,5.94831234736252e-08
"CHLRE_04g225700v5",75.2555837569992,9.58844007135233,1.46897081343321,5.84656957974532,5.0181372239473e-09,6.94807562889059e-08
"CHLRE_14g623850v5",73.8573413649393,9.56134242333846,1.46456411105352,5.84565903173738,5.04566624442478e-09,6.97585750301687e-08
"CHLRE_16g675861v5",72.2065731050283,9.52874740677074,1.46518380133769,5.82094027997317,5.8517477499355e-09,8.01912528898786e-08
"CHLRE_16g686510v5",71.9716218399513,9.5240444691717,1.46520224202742,5.81765726578256,5.96781062842994e-09,8.16620177647236e-08
"CHLRE_12g561150v5",69.8618760861523,9.48109529701402,1.46730072754207,5.78006617036239,7.46712503531895e-09,1.01731414839783e-07
"CHLRE_14g625500v5",68.6914645139559,9.45670568754326,1.47284472110341,5.74174966741081,9.3703275326369e-09,1.26370968427164e-07
"CHLRE_01g056696v5",67.9837054303355,9.44176818153485,1.47076703143545,5.73970452226946,9.48418814770429e-09,1.27722222519372e-07
"CHLRE_13g567550v5",67.0809453591387,9.42248414024982,1.89598154625467,4.44228170727063,8.90099181162092e-06,8.02205105799509e-05
"CHLRE_16g672609v5",66.5587396038626,9.41125658216374,1.46868990489883,5.72704731891185,1.02193671336805e-08,1.36638347970498e-07
"CHLRE_06g278092v5",65.6240256744094,9.39082888504252,1.46775352979694,5.71678331184347,1.08559405047291e-08,1.44735549154348e-07
"CHLRE_06g306200v5",65.3673800820244,9.38522481078804,1.49061221086991,5.62535631309132,1.85125447542295e-08,2.39637456056827e-07
"CHLRE_17g736950v5",65.1529333132443,9.38043767938212,1.46790666433157,5.70910799917806,1.13569811070262e-08,1.50984844134093e-07
"CHLRE_16g687630v5",64.7036765766523,9.37041027176829,1.49419577253386,5.60195017656469,2.11953486213023e-08,2.72853620130428e-07
"CHLRE_03g201301v5",64.4482714242986,9.36474527899245,1.46836924056315,5.69662251695247,1.22204084012871e-08,1.61544465231159e-07
"CHLRE_07g327250v5",64.4359644917619,9.36451137966869,1.47532004470458,5.66962498048591,1.43110423356425e-08,1.88116739337433e-07
"CHLRE_03g181950v5",63.9792633913882,9.3542022574045,1.46897897364545,5.68708089583646,1.29229250215857e-08,1.70589911372513e-07
"CHLRE_04g213750v5",63.5144614050633,9.3436637700703,1.47309415266435,5.66403970511952,1.47850171850328e-08,1.93801922316011e-07
"CHLRE_13g563733v5",63.2461408157928,9.33763210449206,1.50374846582246,5.54456565974408,2.94684740353795e-08,3.73187477418234e-07
"CHLRE_12g522626v5",63.0490796559649,9.33304422460611,1.48079067174831,5.62742890240363,1.82915515868656e-08,2.3743450157062e-07
"CHLRE_17g740050v5",63.0426537562198,9.33291083621318,1.4720703796086,5.66067421207725,1.50779433128e-08,1.97088752729272e-07
"CHLRE_13g587300v5",63.0322791916844,9.33271402557295,1.46963639858927,5.66991538422133,1.42868062055146e-08,1.88062663093999e-07
"CHLRE_16g652483v5",62.5598103424447,9.32186705893297,1.47105618622312,5.65706948304881,1.53979438227751e-08,2.00710157556006e-07
"CHLRE_14g620250v5",59.9845916768395,9.26117485999238,1.47372758984343,5.60563221922858,2.07496150349759e-08,2.67484002919841e-07
