"","CONTROL_mean","SALT_mean","M","D","prob","ranking"
"Cre05.g234550.t1.2.v5.5",886.679486752217,132.232206498281,2.74533909660992,754.447280253936,0.864225757767075,754.452275209848
"Cre13.g574950.t1.1.v5.5",25.8472817500646,187.597789797561,-2.8595583592358,161.750508047497,0.862564713097751,-161.775782883697
"Cre11.g475800.t1.2.v5.5",40.8930430001022,3.55347819995381,3.52455166932022,37.3395648001484,0.861467371370505,37.5055404431691
"Cre12.g523320.t2.1.v5.5",23.585550750059,1.14251369998515,4.3676199198826,22.4430370500738,0.861234374154446,22.8640769723062
"Cre03.g172100.t1.2.v5.5",26.2419140000656,1.50382469998045,4.12516464152841,24.7380893000852,0.861151697722941,25.0796739520015
"Cre13.g590500.t1.1.v5.5",3428.53183025857,533.699794493062,2.68349055523605,2894.83203576551,0.861028434679606,2894.83327955443
"Cre16.g672050.t2.1.v5.5",36.9076255000923,2.9923761999611,3.62455545631278,33.9152493001312,0.861026931471761,34.108379283483
"Cre10.g436500.t1.2.v5.5",1.19667200000299,23.9582686996885,-4.32342397991664,22.7615966996856,0.86077439255371,-23.1685623038905
"Cre09.g388353.t1.1.v5.5",17.581011000044,0.04999999999935,8.45787422516737,17.5310110000446,0.860195657533176,19.4646341628204
"Cre17.g707600.t1.2.v5.5",20.1861125000505,0.749544499990256,4.75120515618697,19.4365680000602,0.859519214002682,20.0088511928382
"Cre16.g666334.t2.1.v5.5",0.550154750001375,18.4700464997599,-5.06920620472651,17.9198917497585,0.859332816229834,-18.6230870660345
"Cre08.g365825.t1.1.v5.5",0.125000000000313,17.4932284997726,-7.12872466835003,17.3682284997723,0.858947995021376,-18.7742929725048
"Cre03.g207600.t1.2.v5.5",57.6173972501441,6.27365569991844,3.19912623019158,51.3437415502256,0.858524090408933,51.4433105953832
"Cre16.g691351.t1.1.v5.5",40.2720867501007,3.60170239995318,3.4830293444802,36.6703843501475,0.858026528612058,36.8354256362276
"Cre13.g588150.t1.2.v5.5",11.8503265000296,92.2613074988006,-2.96079892919303,80.410980998771,0.857359104328637,-80.4654720702229
"Cre10.g436550.t1.2.v5.5",2250.39763925563,361.5418165953,2.63794551761253,1888.85582266033,0.857301982430507,1888.85766471547
"Cre12.g536776.t1.1.v5.5",17.6237160000441,0.406542599994715,5.43796780705131,17.2171734000493,0.85700735369278,18.0555408049134
