"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"CHLRE_06g278224v5",195.362051387709,-2.47154512851993,0.37286276055079,-3.94661329639404,7.92644227118968e-05,0.00175059047204127
"CHLRE_06g278101v5",252.642229876577,-2.47185200154328,0.324623849191802,-4.53402300911554,5.78707208006212e-06,0.000161818041817644
"CHLRE_16g673550v5",276.352233214328,-2.48679071579486,0.339340705580138,-4.38140986726905,1.17913820933394e-05,0.000314097456709204
"CHLRE_10g466850v5",175.834851634448,-2.49125729757683,0.401966015682639,-3.70990889626402,0.000207333842964172,0.00414797811771208
"CHLRE_03g143987v5",1573.59521804833,-2.49638264591948,0.454640606558,-3.29135282756267,0.000997067727599234,0.0167279976825114
"CHLRE_06g278103v5",291.863085720288,-2.50085350063864,0.186943509500743,-8.02837982793233,9.87682918796227e-16,9.44521175244831e-14
"CHLRE_02g113950v5",82.5987656854781,-2.52755405113805,0.427663687564727,-3.57185820436732,0.000354457318739001,0.00673063955288271
"CHLRE_03g145747v5",565.807116576123,-2.52760446254,0.274305628997813,-5.56898692936476,2.56224703803369e-08,1.06998988754219e-06
"CHLRE_04g214505v5",161.336845754148,-2.53389706574687,0.426978283331489,-3.59244749821624,0.00032758666904528,0.00625291679856291
"CHLRE_16g657200v5",953.550602784728,-2.53458531460219,0.370084315561187,-4.14658295441453,3.37473945850933e-05,0.000804803826476926
"CHLRE_01g011300v5",642.66286929644,-2.54911762383389,0.128467060192754,-12.0584811508068,1.74980054582421e-33,5.07070988476269e-31
"CHLRE_13g567650v5",244.702908016315,-2.55225653877043,0.178434564224078,-8.69930411476278,3.3392552787241e-18,3.8943046622486e-16
"CHLRE_07g325735v5",1803.62451705695,-2.57364884660347,0.313308146922051,-5.02268728746137,5.09534698923069e-07,1.73404993800758e-05
"CHLRE_07g336750v5",1215.65706595509,-2.57596142816973,0.0942086768927096,-16.7284105896586,8.13811411778236e-63,7.78247853083527e-60
"CHLRE_03g194450v5",212.072149686607,-2.59083495234585,0.490428844099499,-3.24376302798188,0.00117961841336147,0.0193811280029365
"CHLRE_11g467648v5",138.986563258572,-2.60006943244344,0.281408337038729,-5.68593471423422,1.30099092450891e-08,5.62958199596323e-07
"CHLRE_03g165700v5",1603.75768823847,-2.60503221654938,0.100188279320344,-16.0201595180352,9.24128985541035e-58,7.3645379072741e-55
"CHLRE_17g732250v5",432.779401390777,-2.61071286107987,0.544518957337479,-2.95804735422938,0.00309594559649579,0.0454087848762104
"CHLRE_06g278168v5",224.459683599576,-2.61338443233559,0.420367086563659,-3.83803700124193,0.000124021797206042,0.00260663834435469
"CHLRE_10g437601v5",144.675373711325,-2.61516861764741,0.318301109200246,-5.07434178192352,3.88839609303334e-07,1.36708572932639e-05
"CHLRE_09g395176v5",100.88126497589,-2.61809199089141,0.325336332633899,-4.97359756222571,6.57216739571308e-07,2.18227905573626e-05
"CHLRE_09g389400v5",687.671197219335,-2.61861788311664,0.254927588673813,-6.34932410233445,2.16262983001552e-10,1.1885763830137e-08
"CHLRE_16g681750v5",366.373724597753,-2.61967613367406,0.333249788069487,-4.860246552764,1.17239650008794e-06,3.70020717172969e-05
"CHLRE_01g047800v5",319.458396513691,-2.62036957456972,0.385214147560236,-4.2064124197732,2.59456564368088e-05,0.000632954878839802
"CHLRE_04g217933v5",898.110978824136,-2.63213496599507,0.368510251964862,-4.42900830381972,9.46673784738668e-06,0.000255735632865985
"CHLRE_01g064362v5",208.226592772283,-2.64382902905286,0.275857940112538,-5.95896941876043,2.53833589315664e-09,1.21980432895763e-07
"CHLRE_17g722250v5",264.089339636318,-2.64854951974217,0.263827780156232,-6.2485820059053,4.14195739270051e-10,2.20052991924416e-08
"CHLRE_03g146307v5",226.760909915536,-2.65340525307632,0.328149642939162,-5.03857093448935,4.69020594376011e-07,1.60761431685226e-05
"CHLRE_12g547300v5",531.664029736526,-2.65494267008263,0.227095080662732,-7.28744394309644,3.15890669980152e-13,2.39750990239698e-11
"CHLRE_01g015600v5",435.475643652736,-2.66815204784136,0.323070186410884,-5.16343543294269,2.42458238457639e-07,8.81607655654144e-06
"CHLRE_03g144787v5",243.122217103273,-2.6853502715757,0.353670736536614,-4.76530879563235,1.8856463828164e-06,5.72458297107087e-05
